dataset,session_id,model_split,combo_name,feature_set_combo,turn_idx,speaker,start_frame,end_frame,turn_len,session_aligned_len,modality_order_json,modalities_json
noxij,126,val_internal,audio_w2vbert2__text_xlm_roberta__visual_videomae,audio_w2vbert2+text_xlm_roberta+visual_videomae,26,both,14638,15388,750,15400,"[""audio_w2vbert2"", ""text_xlm_roberta"", ""visual_videomae""]","{""audio_w2vbert2"": {""expert_aligned_len"": 15400, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/126/expert.audio_w2vbert2.raw.npz"", ""feature_set"": ""audio_w2vbert2"", ""n_features_per_role"": 1024, ""novice_aligned_len"": 15400, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/126/novice.audio_w2vbert2.raw.npz"", ""session_aligned_len"": 15400, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""text_xlm_roberta"": {""expert_aligned_len"": 15400, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/126/expert.text_xlm_roberta.raw.npz"", ""feature_set"": ""text_xlm_roberta"", ""n_features_per_role"": 768, ""novice_aligned_len"": 15400, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/126/novice.text_xlm_roberta.raw.npz"", ""session_aligned_len"": 15400, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""visual_videomae"": {""expert_aligned_len"": 15405, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/126/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15404, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/126/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15404, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxij,126,val_internal,audio_w2vbert2__text_xlm_roberta__visual_videomae,audio_w2vbert2+text_xlm_roberta+visual_videomae,27,both,14650,15400,750,15400,"[""audio_w2vbert2"", ""text_xlm_roberta"", ""visual_videomae""]","{""audio_w2vbert2"": {""expert_aligned_len"": 15400, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/126/expert.audio_w2vbert2.raw.npz"", ""feature_set"": ""audio_w2vbert2"", ""n_features_per_role"": 1024, ""novice_aligned_len"": 15400, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/126/novice.audio_w2vbert2.raw.npz"", ""session_aligned_len"": 15400, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""text_xlm_roberta"": {""expert_aligned_len"": 15400, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/126/expert.text_xlm_roberta.raw.npz"", ""feature_set"": ""text_xlm_roberta"", ""n_features_per_role"": 768, ""novice_aligned_len"": 15400, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/126/novice.text_xlm_roberta.raw.npz"", ""session_aligned_len"": 15400, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""visual_videomae"": {""expert_aligned_len"": 15405, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/126/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15404, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/126/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15404, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxij,127,test_internal,audio_w2vbert2__text_xlm_roberta__visual_videomae,audio_w2vbert2+text_xlm_roberta+visual_videomae,0,both,0,750,750,15525,"[""audio_w2vbert2"", ""text_xlm_roberta"", ""visual_videomae""]","{""audio_w2vbert2"": {""expert_aligned_len"": 15525, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/127/expert.audio_w2vbert2.raw.npz"", ""feature_set"": ""audio_w2vbert2"", ""n_features_per_role"": 1024, ""novice_aligned_len"": 15525, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/127/novice.audio_w2vbert2.raw.npz"", ""session_aligned_len"": 15525, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""text_xlm_roberta"": {""expert_aligned_len"": 15525, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/127/expert.text_xlm_roberta.raw.npz"", ""feature_set"": ""text_xlm_roberta"", ""n_features_per_role"": 768, ""novice_aligned_len"": 15525, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/127/novice.text_xlm_roberta.raw.npz"", ""session_aligned_len"": 15525, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""visual_videomae"": {""expert_aligned_len"": 15543, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/127/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15543, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/127/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15543, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxij,127,test_internal,audio_w2vbert2__text_xlm_roberta__visual_videomae,audio_w2vbert2+text_xlm_roberta+visual_videomae,1,both,563,1313,750,15525,"[""audio_w2vbert2"", ""text_xlm_roberta"", ""visual_videomae""]","{""audio_w2vbert2"": {""expert_aligned_len"": 15525, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/127/expert.audio_w2vbert2.raw.npz"", ""feature_set"": ""audio_w2vbert2"", ""n_features_per_role"": 1024, ""novice_aligned_len"": 15525, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/127/novice.audio_w2vbert2.raw.npz"", ""session_aligned_len"": 15525, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""text_xlm_roberta"": {""expert_aligned_len"": 15525, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/127/expert.text_xlm_roberta.raw.npz"", ""feature_set"": ""text_xlm_roberta"", ""n_features_per_role"": 768, ""novice_aligned_len"": 15525, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/127/novice.text_xlm_roberta.raw.npz"", ""session_aligned_len"": 15525, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""visual_videomae"": {""expert_aligned_len"": 15543, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/127/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15543, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/127/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15543, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxij,127,test_internal,audio_w2vbert2__text_xlm_roberta__visual_videomae,audio_w2vbert2+text_xlm_roberta+visual_videomae,2,both,1126,1876,750,15525,"[""audio_w2vbert2"", ""text_xlm_roberta"", ""visual_videomae""]","{""audio_w2vbert2"": {""expert_aligned_len"": 15525, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/127/expert.audio_w2vbert2.raw.npz"", ""feature_set"": ""audio_w2vbert2"", ""n_features_per_role"": 1024, ""novice_aligned_len"": 15525, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/127/novice.audio_w2vbert2.raw.npz"", ""session_aligned_len"": 15525, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""text_xlm_roberta"": {""expert_aligned_len"": 15525, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/127/expert.text_xlm_roberta.raw.npz"", ""feature_set"": ""text_xlm_roberta"", ""n_features_per_role"": 768, ""novice_aligned_len"": 15525, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/127/novice.text_xlm_roberta.raw.npz"", ""session_aligned_len"": 15525, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""visual_videomae"": {""expert_aligned_len"": 15543, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/127/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15543, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/127/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15543, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxij,127,test_internal,audio_w2vbert2__text_xlm_roberta__visual_videomae,audio_w2vbert2+text_xlm_roberta+visual_videomae,3,both,1689,2439,750,15525,"[""audio_w2vbert2"", ""text_xlm_roberta"", ""visual_videomae""]","{""audio_w2vbert2"": {""expert_aligned_len"": 15525, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/127/expert.audio_w2vbert2.raw.npz"", ""feature_set"": ""audio_w2vbert2"", ""n_features_per_role"": 1024, ""novice_aligned_len"": 15525, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/127/novice.audio_w2vbert2.raw.npz"", ""session_aligned_len"": 15525, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""text_xlm_roberta"": {""expert_aligned_len"": 15525, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/127/expert.text_xlm_roberta.raw.npz"", ""feature_set"": ""text_xlm_roberta"", ""n_features_per_role"": 768, ""novice_aligned_len"": 15525, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/127/novice.text_xlm_roberta.raw.npz"", ""session_aligned_len"": 15525, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""visual_videomae"": {""expert_aligned_len"": 15543, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/127/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15543, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/127/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15543, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxij,127,test_internal,audio_w2vbert2__text_xlm_roberta__visual_videomae,audio_w2vbert2+text_xlm_roberta+visual_videomae,4,both,2252,3002,750,15525,"[""audio_w2vbert2"", ""text_xlm_roberta"", ""visual_videomae""]","{""audio_w2vbert2"": {""expert_aligned_len"": 15525, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/127/expert.audio_w2vbert2.raw.npz"", ""feature_set"": ""audio_w2vbert2"", ""n_features_per_role"": 1024, ""novice_aligned_len"": 15525, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/127/novice.audio_w2vbert2.raw.npz"", ""session_aligned_len"": 15525, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""text_xlm_roberta"": {""expert_aligned_len"": 15525, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/127/expert.text_xlm_roberta.raw.npz"", ""feature_set"": ""text_xlm_roberta"", ""n_features_per_role"": 768, ""novice_aligned_len"": 15525, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/127/novice.text_xlm_roberta.raw.npz"", ""session_aligned_len"": 15525, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""visual_videomae"": {""expert_aligned_len"": 15543, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/127/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15543, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/127/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15543, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxij,127,test_internal,audio_w2vbert2__text_xlm_roberta__visual_videomae,audio_w2vbert2+text_xlm_roberta+visual_videomae,5,both,2815,3565,750,15525,"[""audio_w2vbert2"", ""text_xlm_roberta"", ""visual_videomae""]","{""audio_w2vbert2"": {""expert_aligned_len"": 15525, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/127/expert.audio_w2vbert2.raw.npz"", ""feature_set"": ""audio_w2vbert2"", ""n_features_per_role"": 1024, ""novice_aligned_len"": 15525, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/127/novice.audio_w2vbert2.raw.npz"", ""session_aligned_len"": 15525, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""text_xlm_roberta"": {""expert_aligned_len"": 15525, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/127/expert.text_xlm_roberta.raw.npz"", ""feature_set"": ""text_xlm_roberta"", ""n_features_per_role"": 768, ""novice_aligned_len"": 15525, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/127/novice.text_xlm_roberta.raw.npz"", ""session_aligned_len"": 15525, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""visual_videomae"": {""expert_aligned_len"": 15543, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/127/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15543, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/127/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15543, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxij,127,test_internal,audio_w2vbert2__text_xlm_roberta__visual_videomae,audio_w2vbert2+text_xlm_roberta+visual_videomae,6,both,3378,4128,750,15525,"[""audio_w2vbert2"", ""text_xlm_roberta"", ""visual_videomae""]","{""audio_w2vbert2"": {""expert_aligned_len"": 15525, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/127/expert.audio_w2vbert2.raw.npz"", ""feature_set"": ""audio_w2vbert2"", ""n_features_per_role"": 1024, ""novice_aligned_len"": 15525, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/127/novice.audio_w2vbert2.raw.npz"", ""session_aligned_len"": 15525, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""text_xlm_roberta"": {""expert_aligned_len"": 15525, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/127/expert.text_xlm_roberta.raw.npz"", ""feature_set"": ""text_xlm_roberta"", ""n_features_per_role"": 768, ""novice_aligned_len"": 15525, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/127/novice.text_xlm_roberta.raw.npz"", ""session_aligned_len"": 15525, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""visual_videomae"": {""expert_aligned_len"": 15543, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/127/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15543, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/127/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15543, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxij,127,test_internal,audio_w2vbert2__text_xlm_roberta__visual_videomae,audio_w2vbert2+text_xlm_roberta+visual_videomae,7,both,3941,4691,750,15525,"[""audio_w2vbert2"", ""text_xlm_roberta"", ""visual_videomae""]","{""audio_w2vbert2"": {""expert_aligned_len"": 15525, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/127/expert.audio_w2vbert2.raw.npz"", ""feature_set"": ""audio_w2vbert2"", ""n_features_per_role"": 1024, ""novice_aligned_len"": 15525, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/127/novice.audio_w2vbert2.raw.npz"", ""session_aligned_len"": 15525, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""text_xlm_roberta"": {""expert_aligned_len"": 15525, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/127/expert.text_xlm_roberta.raw.npz"", ""feature_set"": ""text_xlm_roberta"", ""n_features_per_role"": 768, ""novice_aligned_len"": 15525, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/127/novice.text_xlm_roberta.raw.npz"", ""session_aligned_len"": 15525, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""visual_videomae"": {""expert_aligned_len"": 15543, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/127/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15543, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/127/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15543, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
noxij,127,test_internal,audio_w2vbert2__text_xlm_roberta__visual_videomae,audio_w2vbert2+text_xlm_roberta+visual_videomae,8,both,4504,5254,750,15525,"[""audio_w2vbert2"", ""text_xlm_roberta"", ""visual_videomae""]","{""audio_w2vbert2"": {""expert_aligned_len"": 15525, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/127/expert.audio_w2vbert2.raw.npz"", ""feature_set"": ""audio_w2vbert2"", ""n_features_per_role"": 1024, ""novice_aligned_len"": 15525, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/audio_w2vbert2/noxij/127/novice.audio_w2vbert2.raw.npz"", ""session_aligned_len"": 15525, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""text_xlm_roberta"": {""expert_aligned_len"": 15525, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/127/expert.text_xlm_roberta.raw.npz"", ""feature_set"": ""text_xlm_roberta"", ""n_features_per_role"": 768, ""novice_aligned_len"": 15525, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/text_xlm_roberta/noxij/127/novice.text_xlm_roberta.raw.npz"", ""session_aligned_len"": 15525, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}, ""visual_videomae"": {""expert_aligned_len"": 15543, ""expert_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/127/expert.visual_videomae.raw.npz"", ""feature_set"": ""visual_videomae"", ""n_features_per_role"": 1408, ""novice_aligned_len"": 15543, ""novice_tensor_relative_path"": ""MoE/noxi_j_data/processed/normalized/visual_videomae/noxij/127/novice.visual_videomae.raw.npz"", ""session_aligned_len"": 15543, ""transform_method"": ""raw"", ""transform_suffix"": ""raw""}}"
